id,sessionStart,sessionStop,connectorType,energy_consumption(kWh),authType,authId,chargerId,locationId,duration_hrs,time_based_util_rate,Month,Season,day,Carbon_Intensity_(gCO2/kWh),Carbon_Emissions_(gCO2),hour,day_type,emission_per_kWh,month_name
06326034-205e-444d-a0c3-dbe92cd10152,2022-01-21 11:48:00,2022-01-21 12:02:00,IEC_62196_T2_COMBO,6.914,CUSTOMER,1118921,5000197,50112,0.223888889,0.93287037,1,Winter,Friday,75,518.55,11,weekday,75.0,January
54c5e860-16ad-4712-bea6-bd336c5915d4,2022-01-21 11:58:00,2022-01-21 12:40:00,CHADEMO,20.106,CUSTOMER,1085754,5000195,50112,0.707222222,2.946759259,1,Winter,Friday,75,1507.95,11,weekday,75.0,January
3472137f-0455-4e89-93e2-736de1b1fa98,2022-01-21 12:03:00,2022-01-21 12:50:00,IEC_62196_T2_COMBO,47.742,CUSTOMER,1118921,5000199,50112,0.779166667,3.246527778,1,Winter,Friday,75,3580.65,12,weekday,75.0,January
19757184-0c44-4cf7-8d36-806812e6f340,2022-01-21 12:25:00,2022-01-21 12:39:00,IEC_62196_T2_COMBO,9.595,CHARGE_CARD,19472936,5000197,50112,0.231111111,0.962962963,1,Winter,Friday,79,758.005,12,weekday,79.0,January
65c970e6-88b5-4c92-bdae-4045ab00fac1,2022-01-21 13:28:00,2022-01-21 13:48:00,CHADEMO,13.14,CHARGE_CARD,19416569,5000195,50112,0.325277778,1.355324074,1,Winter,Friday,75,985.5,13,weekday,75.0,January
f0a567a3-09f5-444d-9172-b75ad3436e76,2022-01-21 13:56:00,2022-01-21 14:49:00,IEC_62196_T2_COMBO,17.687,CHARGE_CARD,20731199,5000195,50112,0.872222222,3.634259259,1,Winter,Friday,66,1167.342,13,weekday,66.0,January
6c06cb29-fe92-407c-a0cd-0efe69071be9,2022-01-21 15:33:00,2022-01-21 16:34:00,IEC_62196_T2_COMBO,62.17,CHARGE_CARD,26418643,5000199,50112,1.026666667,4.277777778,1,Winter,Friday,51,3170.67,15,weekday,51.0,January
4afa5af3-a1e9-49e3-90a6-bbcb3c5b63a7,2022-01-21 15:34:00,2022-01-21 16:07:00,IEC_62196_T2_COMBO,26.75,CUSTOMER,1119403,5000197,50112,0.542777778,2.261574074,1,Winter,Friday,51,1364.25,15,weekday,51.0,January
770c85df-f0d6-408e-a269-bcc6eb1bb837,2022-01-21 15:52:00,2022-01-21 16:18:00,IEC_62196_T2_COMBO,20.056,CHARGE_CARD,26554512,5000196,50112,0.426666667,1.777777778,1,Winter,Friday,60,1203.36,15,weekday,59.99999999999999,January
c5bc00f6-6da6-44cb-ba37-65b424386453,2022-01-21 15:55:00,2022-01-21 16:47:00,IEC_62196_T2_COMBO,20.511,CUSTOMER,1091859,5000194,50112,0.858888889,3.578703704,1,Winter,Friday,60,1230.66,15,weekday,60.00000000000001,January
670e56cf-391b-462d-8064-7f48bff45e78,2022-01-21 15:56:00,2022-01-21 16:56:00,CHADEMO,8.134,CUSTOMER,1096375,5000195,50112,1.0,4.166666667,1,Winter,Friday,60,488.04,15,weekday,60.0,January
1d868542-5494-425d-8af5-f52098eaefe4,2022-01-21 16:10:00,2022-01-21 16:37:00,IEC_62196_T2_COMBO,6.032,CHARGE_CARD,20731199,5000197,50112,0.454444444,1.893518519,1,Winter,Friday,60,361.92,16,weekday,60.0,January
a31e87e3-d96f-46a4-a0ad-dc51a2da0c06,2022-01-21 16:20:00,2022-01-21 16:51:00,IEC_62196_T2_COMBO,23.398,CUSTOMER,1121255,5000196,50112,0.508888889,2.12037037,1,Winter,Friday,69,1614.462,16,weekday,69.0,January
18e1688d-10a6-4f30-9d46-fb960c08c656,2022-01-21 16:57:00,2022-01-21 17:35:00,IEC_62196_T2_COMBO,25.664,CUSTOMER,1129859,5000197,50112,0.631388889,2.630787037,1,Winter,Friday,74,1899.136,16,weekday,74.0,January
7d8469d1-c8a0-46e2-ad51-fe5cdb41850d,2022-01-21 17:12:00,2022-01-21 17:38:00,IEC_62196_T2_COMBO,38.983,CUSTOMER,1090907,5000199,50112,0.430555556,1.793981481,1,Winter,Friday,74,2884.742,17,weekday,74.00000000000001,January
ac1dac0d-c8d1-4bb7-a244-f9da91c6ec2b,2022-01-21 17:53:00,2022-01-21 18:32:00,CHADEMO,13.081,CUSTOMER,1081929,5000195,50112,0.650833333,2.711805556,1,Winter,Friday,75,981.075,17,weekday,75.0,January
f2059aa4-5a8b-4bc6-a443-67cfd59ca947,2022-01-21 18:11:00,2022-01-21 18:46:00,IEC_62196_T2_COMBO,51.145,CUSTOMER,1085169,5000199,50112,0.585833333,2.440972222,1,Winter,Friday,75,3835.875,18,weekday,75.0,January
9ecfb42f-2e9c-4280-be2f-04a9bc4577eb,2022-01-21 19:34:00,2022-01-21 21:34:00,IEC_62196_T2_COMBO,13.094,CUSTOMER,1104233,5000197,50112,2.006666667,8.361111111,1,Winter,Friday,64,838.016,19,weekday,64.0,January
49ce4308-5f3f-47fd-92a5-1ba005e5b876,2022-01-21 19:55:00,2022-01-21 20:53:00,CHADEMO,18.197,CUSTOMER,1073710,5000195,50112,0.973333333,4.055555556,1,Winter,Friday,63,1146.411,19,weekday,63.00000000000001,January
bb597594-a4fb-4445-b66e-2ebb587ae4f3,2022-01-21 19:57:00,2022-01-21 20:41:00,CHADEMO,10.485,CUSTOMER,1053468,5000194,50112,0.739444444,3.081018519,1,Winter,Friday,63,660.555,19,weekday,63.0,January
2eaecc6f-10a6-4552-ae76-89e6e1499c84,2022-01-21 20:42:00,2022-01-21 21:14:00,IEC_62196_T2_COMBO,37.325,CUSTOMER,1109437,5000199,50112,0.537777778,2.240740741,1,Winter,Friday,51,1903.575,20,weekday,51.0,January
d57f1c25-2009-4017-a3b1-9e11e6e664fb,2022-01-21 22:37:00,2022-01-21 22:51:00,IEC_62196_T2_COMBO,6.422,CUSTOMER,1050230,5000199,50112,0.239166667,0.996527778,1,Winter,Friday,28,179.816,22,weekday,28.0,January
2c25ff82-3552-42ec-9433-e10b54562510,2022-01-22 00:46:00,2022-01-22 01:12:00,IEC_62196_T2_COMBO,12.678,CUSTOMER,1050230,5000199,50112,0.426944444,1.778935185,1,Winter,Saturday,24,304.272,0,weekend,23.999999999999996,January
04ed9cf3-ec5f-4da7-9d43-ad9f3bfcd3e3,2022-01-22 05:53:00,2022-01-22 06:24:00,IEC_62196_T2_COMBO,12.488,CHARGE_CARD,19277854,5000199,50112,0.505833333,2.107638889,1,Winter,Saturday,24,299.712,5,weekend,24.0,January
07bc1fb7-5e06-4df6-8a67-ecff5b4f9167,2022-01-22 06:21:00,2022-01-22 07:23:00,CHADEMO,24.256,CUSTOMER,1053468,5000195,50112,1.019444444,4.247685185,1,Winter,Saturday,24,582.144,6,weekend,24.0,January
4c1714dd-43f2-419a-9659-903732b1defe,2022-01-22 08:16:00,2022-01-22 08:39:00,CHADEMO,14.136,CUSTOMER,1093093,5000194,50112,0.378611111,1.577546296,1,Winter,Saturday,28,395.808,8,weekend,28.0,January
05434008-3fec-448a-8965-c740f05d4257,2022-01-22 09:20:00,2022-01-22 10:05:00,IEC_62196_T2_COMBO,47.653,CUSTOMER,1059912,5000199,50112,0.761111111,3.171296296,1,Winter,Saturday,31,1477.243,9,weekend,31.0,January
13da26d6-a79a-47d2-aae0-b70ed6667809,2022-01-22 09:35:00,2022-01-22 10:08:00,IEC_62196_T2_COMBO,27.412,CUSTOMER,1079737,5000197,50112,0.554444444,2.310185185,1,Winter,Saturday,31,849.772,9,weekend,31.000000000000004,January
081d4338-21e6-4742-a3af-63be880c1c1b,2022-01-22 09:54:00,2022-01-22 10:15:00,IEC_62196_T2_COMBO,17.437,CHARGE_CARD,19277854,5000194,50112,0.353333333,1.472222222,1,Winter,Saturday,31,540.547,9,weekend,31.0,January
49d65e9f-048e-4ffa-8768-0b83d8d3d128,2022-01-22 10:19:00,2022-01-22 10:40:00,IEC_62196_T2_COMBO,44.528,CHARGE_CARD,20000444,5000199,50112,0.355277778,1.480324074,1,Winter,Saturday,29,1291.312,10,weekend,29.0,January
4198ed6d-e83b-42ff-8852-62e7d1b495f0,2022-01-22 10:29:00,2022-01-22 11:26:00,IEC_62196_T2_COMBO,38.392,CHARGE_CARD,26554512,5000197,50112,0.953611111,3.97337963,1,Winter,Saturday,29,1113.368,10,weekend,28.999999999999996,January
b273c63e-dfe8-4b8c-b008-cb6818f38bc6,2022-01-22 10:52:00,2022-01-22 11:47:00,IEC_62196_T2_COMBO,36.828,CUSTOMER,1080540,5000195,50112,0.923055556,3.846064815,1,Winter,Saturday,25,920.7,10,weekend,25.0,January
00bc6fd4-0066-471b-9dd6-99a26e13fd50,2022-01-22 11:02:00,2022-01-22 12:19:00,CHADEMO,18.845,CUSTOMER,1122284,5000194,50112,1.283333333,5.347222222,1,Winter,Saturday,25,471.125,11,weekend,25.0,January
7cd2c120-2822-417b-89a9-170b873a57ab,2022-01-22 11:49:00,2022-01-22 12:32:00,IEC_62196_T2_COMBO,69.57,CUSTOMER,1084173,5000199,50112,0.726388889,3.02662037,1,Winter,Saturday,26,1808.82,11,weekend,26.0,January
a2b7a868-94aa-4481-9e2c-2054ec671b93,2022-01-22 11:54:00,2022-01-22 12:33:00,IEC_62196_T2_COMBO,27.741,CUSTOMER,1112498,5000197,50112,0.638888889,2.662037037,1,Winter,Saturday,26,721.266,11,weekend,26.0,January
70bcf720-f4a4-41e3-b223-91cdd982b560,2022-01-22 11:59:00,2022-01-22 12:49:00,IEC_62196_T2_COMBO,20.392,CUSTOMER,1056788,5000195,50112,0.829166667,3.454861111,1,Winter,Saturday,26,530.192,11,weekend,26.0,January
09e4abb5-7be9-4d2c-82e7-940f30b696b7,2022-01-22 12:35:00,2022-01-22 12:50:00,IEC_62196_T2_COMBO,25.444,CUSTOMER,1112498,5000199,50112,0.252222222,1.050925926,1,Winter,Saturday,26,661.544,12,weekend,26.0,January
4fb7e30d-5552-4658-8df4-8da64b4bd090,2022-01-22 12:38:00,2022-01-22 13:43:00,IEC_62196_T2_COMBO,52.38,CUSTOMER,1130029,5000194,50112,1.086111111,4.525462963,1,Winter,Saturday,26,1361.88,12,weekend,26.0,January
d2f98048-1b9e-464b-ae0c-a7da5542d906,2022-01-22 12:50:00,2022-01-22 13:55:00,IEC_62196_T2_COMBO,44.608,ANONYMOUS,5894301,5000197,50112,1.095833333,4.565972222,1,Winter,Saturday,27,1204.416,12,weekend,27.0,January
33b6ddc7-575f-4709-800f-aa21c13a4787,2022-01-22 13:14:00,2022-01-22 14:17:00,IEC_62196_T2_COMBO,57.47,CUSTOMER,1100844,5000199,50112,1.055277778,4.396990741,1,Winter,Saturday,27,1551.69,13,weekend,27.0,January
f060c7f5-8552-43f2-9004-ebb9c3ccc5a2,2022-01-22 14:07:00,2022-01-22 15:06:00,IEC_62196_T2_COMBO,48.082,ANONYMOUS,5896448,5000197,50112,0.991111111,4.12962963,1,Winter,Saturday,27,1298.214,14,weekend,27.0,January
99cac059-18c4-409b-a8d9-d781f3586a21,2022-01-22 14:13:00,2022-01-22 15:17:00,IEC_62196_T2_COMBO,20.948,CHARGE_CARD,20731199,5000194,50112,1.0675,4.447916667,1,Winter,Saturday,27,565.596,14,weekend,27.0,January
e49440cb-0d81-42e3-9a76-a0fed3331c13,2022-01-22 15:13:00,2022-01-22 16:01:00,CHADEMO,12.89,CUSTOMER,1081929,5000196,50112,0.797222222,3.321759259,1,Winter,Saturday,25,322.25,15,weekend,25.0,January
847728d5-2725-4e7f-b3f9-d3031186242d,2022-01-22 15:15:00,2022-01-22 16:00:00,IEC_62196_T2_COMBO,35.179,CHARGE_CARD,26922787,5000197,50112,0.756388889,3.15162037,1,Winter,Saturday,25,879.475,15,weekend,25.0,January
2ec4ef5a-9394-4149-8153-a889a694b61d,2022-01-22 16:11:00,2022-01-22 17:23:00,CHADEMO,43.382,ANONYMOUS,5899471,5000196,50112,1.191944444,4.966435185,1,Winter,Saturday,23,997.786,16,weekend,23.0,January
371a4732-16e8-41c7-9c7f-9ca48f5d7c1a,2022-01-22 18:03:00,2022-01-22 18:37:00,IEC_62196_T2_COMBO,46.589,CUSTOMER,1053288,5000199,50112,0.571388889,2.380787037,1,Winter,Saturday,73,3400.997,18,weekend,73.0,January
ace2ca68-2dfd-4fb5-b669-17fd8b009109,2022-01-22 18:14:00,2022-01-22 18:47:00,IEC_62196_T2_COMBO,23.167,CUSTOMER,1116838,5000197,50112,0.5525,2.302083333,1,Winter,Saturday,73,1691.191,18,weekend,73.0,January
616b67c3-cc89-498b-a3d0-bbe7fff58a17,2022-01-22 19:43:00,2022-01-22 20:39:00,IEC_62196_T2_COMBO,27.414,ANONYMOUS,5903033,5000197,50112,0.943611111,3.931712963,1,Winter,Saturday,61,1672.254,19,weekend,60.99999999999999,January
63686a85-ea52-41f7-9a9b-7e2987fa8009,2022-01-22 23:11:00,2022-01-22 23:21:00,CHADEMO,5.634,CUSTOMER,1081929,5000195,50112,0.173611111,0.72337963,1,Winter,Saturday,28,157.752,23,weekend,28.0,January
1d33a5a1-cbbb-4a3d-9744-0ae54c979636,2022-01-23 03:03:00,2022-01-23 03:24:00,IEC_62196_T2_COMBO,17.86,CHARGE_CARD,20731199,5000194,50112,0.363333333,1.513888889,1,Winter,Sunday,23,410.78,3,weekend,23.0,January
459e3732-2093-4090-9a3b-f08adbcca2df,2022-01-23 07:18:00,2022-01-23 08:27:00,CHADEMO,22.127,CUSTOMER,1053468,5000195,50112,1.148333333,4.784722222,1,Winter,Sunday,26,575.302,7,weekend,26.000000000000004,January
8d1243fe-2e69-48d0-96ee-406a9654d11a,2022-01-23 08:12:00,2022-01-23 09:05:00,IEC_62196_T2_COMBO,47.618,CUSTOMER,1062181,5000199,50112,0.887777778,3.699074074,1,Winter,Sunday,28,1333.304,8,weekend,28.0,January
ebde15ab-f86a-446e-8728-f7b65762483b,2022-01-23 10:32:00,2022-01-23 10:54:00,IEC_62196_T2_COMBO,31.749,CHARGE_CARD,18953205,5000199,50112,0.365277778,1.521990741,1,Winter,Sunday,27,857.223,10,weekend,27.0,January
b821b996-7bd5-4560-ae14-6399907c91aa,2022-01-23 11:00:00,2022-01-23 12:11:00,CHADEMO,47.832,CUSTOMER,1114393,5000197,50112,1.177777778,4.907407407,1,Winter,Sunday,25,1195.8,11,weekend,25.0,January
86dfebcd-945b-4833-95ff-8cfe8fef5c0c,2022-01-23 11:03:00,2022-01-23 12:01:00,CHADEMO,18.359,CUSTOMER,1093093,5000194,50112,0.958888889,3.99537037,1,Winter,Sunday,25,458.975,11,weekend,25.0,January
7fa89f1e-0a8e-47bb-96d6-65c39d15d7d6,2022-01-23 12:13:00,2022-01-23 13:30:00,IEC_62196_T2_COMBO,54.108,CUSTOMER,1061039,5000194,50112,1.278333333,5.326388889,1,Winter,Sunday,25,1352.7,12,weekend,25.000000000000004,January
087388e9-deb8-494f-886d-d8ae8a4e991a,2022-01-23 14:22:00,2022-01-23 14:49:00,CHADEMO,11.89,CUSTOMER,1081929,5000196,50112,0.451111111,1.87962963,1,Winter,Sunday,26,309.14,14,weekend,25.999999999999996,January
155bf6e3-e1ac-4297-ae94-43128ef76d54,2022-01-23 14:33:00,2022-01-23 15:36:00,IEC_62196_T2_COMBO,70.146,CUSTOMER,1056332,5000199,50112,1.065,4.4375,1,Winter,Sunday,26,1823.796,14,weekend,26.0,January
aaac7e75-80dc-4150-9772-b0f207d2b2bc,2022-01-23 14:44:00,2022-01-23 15:04:00,IEC_62196_T2_COMBO,14.564,CUSTOMER,1121239,5000197,50112,0.332777778,1.386574074,1,Winter,Sunday,26,378.664,14,weekend,26.0,January
3ab0add5-5ac0-4f9d-8324-73f912b66fb9,2022-01-23 15:27:00,2022-01-23 16:25:00,IEC_62196_T2_COMBO,27.85,CHARGE_CARD,20731199,5000194,50112,0.970555556,4.043981481,1,Winter,Sunday,25,696.25,15,weekend,25.0,January
a6522c01-3a22-4b04-8913-eeca863a6561,2022-01-23 15:49:00,2022-01-23 16:56:00,IEC_62196_T2_COMBO,69.563,ANONYMOUS,5914154,5000199,50112,1.121388889,4.672453704,1,Winter,Sunday,27,1878.201,15,weekend,27.0,January
7051d45c-44fd-4693-888a-9b4442292603,2022-01-23 16:09:00,2022-01-23 16:42:00,CHADEMO,15.805,CUSTOMER,1073160,5000196,50112,0.5575,2.322916667,1,Winter,Sunday,27,426.735,16,weekend,27.0,January
069617a5-8dcb-4f6d-a9bb-37849415c454,2022-01-23 16:11:00,2022-01-23 16:56:00,IEC_62196_T2_COMBO,34.335,ANONYMOUS,5914665,5000197,50112,0.748611111,3.119212963,1,Winter,Sunday,27,927.045,16,weekend,26.999999999999996,January
bf850d6b-ddaa-455d-b069-fc283145e1ad,2022-01-23 17:26:00,2022-01-23 17:54:00,IEC_62196_T2_COMBO,43.383,CHARGE_CARD,18391083,5000199,50112,0.460277778,1.917824074,1,Winter,Sunday,25,1084.575,17,weekend,25.0,January
99385b38-dc55-4531-8119-dc24849349a1,2022-01-23 17:56:00,2022-01-23 18:24:00,IEC_62196_T2_COMBO,48.603,CHARGE_CARD,26492499,5000199,50112,0.461944444,1.924768519,1,Winter,Sunday,23,1117.869,17,weekend,22.999999999999996,January
47a6de5c-dc24-4652-b562-d72c2460735c,2022-01-23 17:58:00,2022-01-23 18:53:00,IEC_62196_T2_COMBO,12.035,CUSTOMER,1112867,5000197,50112,0.921666667,3.840277778,1,Winter,Sunday,23,276.805,17,weekend,23.0,January
551d17cf-447b-4253-aacb-c6a8878e16b5,2022-01-23 18:11:00,2022-01-23 19:35:00,IEC_62196_T2_COMBO,62.552,ANONYMOUS,5916835,5000195,50112,1.390555556,5.793981481,1,Winter,Sunday,23,1438.696,18,weekend,23.0,January
c3c4dca5-eaf0-4dc3-893b-a1122208d4a6,2022-01-23 18:58:00,2022-01-23 19:36:00,IEC_62196_T2_COMBO,33.803,CHARGE_CARD,26418643,5000199,50112,0.638888889,2.662037037,1,Winter,Sunday,25,845.075,18,weekend,25.000000000000004,January
fafb79c2-1101-48a5-9c47-d37fa1a77f4e,2022-01-23 21:12:00,2022-01-23 22:16:00,IEC_62196_T2_COMBO,35.071,ANONYMOUS,5918962,5000197,50112,1.076111111,4.483796296,1,Winter,Sunday,26,911.846,21,weekend,26.0,January
c62e7c6b-54ea-4e93-b511-df645e0d4683,2022-01-24 02:45:00,2022-01-24 04:32:00,IEC_62196_T2_COMBO,45.781,CHARGE_CARD,20731199,5000194,50112,1.781111111,7.421296296,1,Winter,Monday,27,1236.087,2,weekday,27.0,January
7f4e437e-be45-4532-822c-268bebce9168,2022-01-24 07:41:00,2022-01-24 08:45:00,IEC_62196_T2_COMBO,32.35,CUSTOMER,1061680,5000197,50112,1.061666667,4.423611111,1,Winter,Monday,27,873.45,7,weekday,27.0,January
ab11e772-ae93-4b96-9994-f7ec6d2b6ac3,2022-01-24 13:19:00,2022-01-24 13:53:00,IEC_62196_T2_COMBO,40.31,CHARGE_CARD,21946891,5000199,50112,0.570833333,2.378472222,1,Winter,Monday,108,4353.48,13,weekday,107.99999999999999,January
1dbd85f8-31f3-4cfe-b880-04a9a26b0345,2022-01-24 14:01:00,2022-01-24 16:20:00,IEC_62196_T2,7.418,CUSTOMER,1054608,5000196,50112,2.302222222,9.592592593,1,Winter,Monday,110,815.98,14,weekday,110.0,January
17c95d03-2ea4-4495-b45d-e3ae336d6973,2022-01-24 14:28:00,2022-01-24 14:58:00,IEC_62196_T2_COMBO,23.113,CHARGE_CARD,23152751,5000199,50112,0.494166667,2.059027778,1,Winter,Monday,113,2611.769,14,weekday,112.99999999999999,January
6e933959-5c27-4af9-917a-6372aa04b10b,2022-01-24 15:27:00,2022-01-24 16:14:00,IEC_62196_T2_COMBO,24.161,CHARGE_CARD,20731199,5000195,50112,0.78,3.25,1,Winter,Monday,113,2730.193,15,weekday,113.0,January
21c70626-6772-4ea0-b9a6-d08ff3bbca86,2022-01-24 15:28:00,2022-01-24 15:40:00,CHADEMO,5.957,CUSTOMER,1081929,5000197,50112,0.189722222,0.790509259,1,Winter,Monday,113,673.141,15,weekday,113.0,January
5af85d9e-dd33-4648-9831-07bd521c3c8a,2022-01-24 17:18:00,2022-01-24 17:51:00,IEC_62196_T2_COMBO,16.392,CUSTOMER,1102352,5000194,50112,0.546944444,2.278935185,1,Winter,Monday,147,2409.624,17,weekday,147.0,January
8107d303-b69b-47a4-ad50-315fe293485c,2022-01-24 18:38:00,2022-01-24 19:12:00,IEC_62196_T2_COMBO,50.451,CUSTOMER,1085169,5000199,50112,0.563888889,2.349537037,1,Winter,Monday,148,7466.748,18,weekday,148.0,January
82b3f606-4c5f-4927-a76f-53c763b23854,2022-01-24 20:40:00,2022-01-24 21:03:00,IEC_62196_T2_COMBO,10.712,CHARGE_CARD,20731199,5000194,50112,0.388333333,1.618055556,1,Winter,Monday,129,1381.848,20,weekday,129.0,January
4cc7c4f0-da7f-43b1-8949-619dbbdc4ea0,2022-01-24 20:57:00,2022-01-24 21:36:00,IEC_62196_T2_COMBO,19.306,CUSTOMER,1050230,5000199,50112,0.655833333,2.732638889,1,Winter,Monday,123,2374.638,20,weekday,122.99999999999999,January
0cfbce4e-a7b9-4fe1-935a-a3a00ad4321e,2022-01-25 06:53:00,2022-01-25 08:40:00,IEC_62196_T2,18.727,CUSTOMER,1113503,5000197,50112,1.791666667,7.465277778,1,Winter,Tuesday,52,973.804,6,weekday,52.0,January
07f4e5cb-4d95-4c26-bc59-6a9755e6d11e,2022-01-25 07:25:00,2022-01-25 07:51:00,IEC_62196_T2_COMBO,30.791,CUSTOMER,1097638,5000199,50112,0.4225,1.760416667,1,Winter,Tuesday,59,1816.669,7,weekday,59.0,January
342dc8b4-0ea3-4af3-a45f-44851559aa2c,2022-01-25 07:46:00,2022-01-25 09:46:00,IEC_62196_T2,34.837,CUSTOMER,1097911,5000194,50112,1.995833333,8.315972222,1,Winter,Tuesday,64,2229.568,7,weekday,64.0,January
9b1b0cf5-1bc2-42e6-9001-62aaf739a5b6,2022-01-25 07:54:00,2022-01-25 08:47:00,IEC_62196_T2_COMBO,27.025,CUSTOMER,1097638,5000199,50112,0.868055556,3.616898148,1,Winter,Tuesday,64,1729.6,7,weekday,64.0,January
469718af-80b7-4165-bae7-2c3548c7062f,2022-01-25 08:24:00,2022-01-25 08:44:00,CHADEMO,7.97,CUSTOMER,1123831,5000196,50112,0.322777778,1.344907407,1,Winter,Tuesday,79,629.63,8,weekday,79.0,January
a28d8537-ecba-41d6-94ae-7a88e5f489e4,2022-01-25 10:39:00,2022-01-25 12:00:00,IEC_62196_T2_COMBO,66.168,CUSTOMER,1062181,5000199,50112,1.347777778,5.615740741,1,Winter,Tuesday,97,6418.296,10,weekday,97.0,January
7ab959ef-7abd-49e3-b915-e6b0d449a717,2022-01-25 11:24:00,2022-01-25 11:58:00,IEC_62196_T2_COMBO,20.5,CUSTOMER,1118921,5000196,50112,0.565,2.354166667,1,Winter,Tuesday,108,2214.0,11,weekday,108.0,January
a45bb9ff-9010-46db-93d8-00353ae59c97,2022-01-25 12:01:00,2022-01-25 12:36:00,IEC_62196_T2_COMBO,29.638,CUSTOMER,1118921,5000199,50112,0.5725,2.385416667,1,Winter,Tuesday,105,3111.99,12,weekday,104.99999999999999,January
2d974487-72a0-4d48-b085-6173425df8e4,2022-01-25 12:19:00,2022-01-25 12:40:00,IEC_62196_T2_COMBO,12.831,CUSTOMER,1102647,5000196,50112,0.357777778,1.490740741,1,Winter,Tuesday,109,1398.579,12,weekday,109.0,January
7965f663-c75a-46e9-a404-40efad8ee277,2022-01-25 12:22:00,2022-01-25 13:04:00,CHADEMO,12.539,CUSTOMER,1050492,5000197,50112,0.692222222,2.884259259,1,Winter,Tuesday,109,1366.751,12,weekday,109.0,January
af0dc263-7d2d-4f82-8d65-1b279e30cbbf,2022-01-25 12:38:00,2022-01-25 13:45:00,IEC_62196_T2_COMBO,61.374,CHARGE_CARD,27262248,5000199,50112,1.119166667,4.663194444,1,Winter,Tuesday,109,6689.766,12,weekday,108.99999999999999,January
6110f3d6-c16f-46b6-99d3-31d0751de9a6,2022-01-25 12:51:00,2022-01-25 13:23:00,CHADEMO,17.154,CUSTOMER,1085754,5000196,50112,0.5225,2.177083333,1,Winter,Tuesday,118,2024.172,12,weekday,118.0,January
79dd4565-f8f2-4f6e-b615-032dbff3ba98,2022-01-25 13:26:00,2022-01-25 14:11:00,IEC_62196_T2_COMBO,20.311,CUSTOMER,1129315,5000196,50112,0.756666667,3.152777778,1,Winter,Tuesday,107,2173.277,13,weekday,107.0,January
f26eb358-d0c0-4525-bd93-566e20f778b8,2022-01-25 13:33:00,2022-01-25 14:56:00,IEC_62196_T2_COMBO,61.936,CHARGE_CARD,18032759,5000194,50112,1.376388889,5.734953704,1,Winter,Tuesday,107,6627.152,13,weekday,107.0,January
12f83ecd-64ce-4815-abed-445d36128862,2022-01-25 15:58:00,2022-01-25 16:29:00,IEC_62196_T2_COMBO,20.195,CUSTOMER,1130722,5000199,50112,0.517222222,2.155092593,1,Winter,Tuesday,99,1999.305,15,weekday,99.0,January
3094a72a-c28c-43ae-9382-a975d80be50b,2022-01-25 16:08:00,2022-01-25 16:48:00,IEC_62196_T2_COMBO,26.208,CUSTOMER,1079973,5000194,50112,0.664444444,2.768518519,1,Winter,Tuesday,99,2594.592,16,weekday,99.00000000000001,January
8fe29da8-64a5-4d31-9c08-4358b2fbb73b,2022-01-25 17:10:00,2022-01-25 17:58:00,IEC_62196_T2_COMBO,14.738,ANONYMOUS,5944140,5000199,50112,0.795,3.3125,1,Winter,Tuesday,104,1532.752,17,weekday,104.0,January
7908b5fe-cf84-4984-bccf-265caa2ab5a6,2022-01-25 21:01:00,2022-01-25 21:45:00,IEC_62196_T2_COMBO,33.795,CHARGE_CARD,20731199,5000195,50112,0.73,3.041666667,1,Winter,Tuesday,48,1622.16,21,weekday,48.0,January
5b0205c5-bc27-44b1-9aba-a696d2acf9c1,2022-01-26 00:13:00,2022-01-26 00:58:00,CHADEMO,15.024,CUSTOMER,1053468,5000195,50112,0.751388889,3.130787037,1,Winter,Wednesday,25,375.6,0,weekday,25.000000000000004,January
179308f3-a8b7-43f0-81f6-2e830fc8427c,2022-01-26 02:51:00,2022-01-26 03:24:00,IEC_62196_T2_COMBO,24.407,CHARGE_CARD,20731199,5000197,50112,0.559722222,2.332175926,1,Winter,Wednesday,28,683.396,2,weekday,28.0,January
14fb12de-9704-4f0b-8660-817e3dc63989,2022-01-26 07:18:00,2022-01-26 09:32:00,IEC_62196_T2,7.166,CUSTOMER,1054608,5000194,50112,2.244722222,9.353009259,1,Winter,Wednesday,22,157.652,7,weekday,21.999999999999996,January
4a85e582-2c26-4208-ae94-317a9729000d,2022-01-26 07:40:00,2022-01-26 09:23:00,IEC_62196_T2,8.511,CUSTOMER,1113503,5000196,50112,1.719166667,7.163194444,1,Winter,Wednesday,22,187.242,7,weekday,22.0,January
40331b77-62ab-4e50-b031-1087ac211112,2022-01-26 07:43:00,2022-01-26 08:48:00,IEC_62196_T2_COMBO,37.609,CUSTOMER,1061680,5000197,50112,1.079722222,4.498842593,1,Winter,Wednesday,22,827.398,7,weekday,22.0,January
293366ef-7c50-4a0e-91c3-7013f28acd30,2022-01-26 07:53:00,2022-01-26 08:32:00,IEC_62196_T2_COMBO,51.42,CUSTOMER,1090907,5000199,50112,0.658611111,2.744212963,1,Winter,Wednesday,22,1131.24,7,weekday,22.0,January
507719a9-c2b0-4674-9f20-8b20eb88d1e4,2022-01-26 08:22:00,2022-01-26 09:00:00,IEC_62196_T2_COMBO,23.618,CUSTOMER,1059128,5000195,50112,0.631666667,2.631944444,1,Winter,Wednesday,22,519.596,8,weekday,22.0,January
